FIT-101,LIT-101,P-101,P-102,MV-101,AIT-101,AIT-102,DPIT-101,FIT-201,AIT-201,AIT-202,AIT-203,P-201,P-202,P-203,P-204,MV-201,FIT-301,LIT-301,DPIT-301,P-301,P-302,MV-301,MV-302,AIT-301,AIT-302,AIT-303,FIT-401,LIT-401,AIT-401,AIT-402,P-401,P-402,P-403,UV-401,FIT-501,FIT-502,FIT-503,PIT-501,PIT-502,P-501,P-502,AIT-501,FIT-601,LIT-601,P-601,P-602,P-603,DPIT-601,AIT-601,AIT-602,Normal/Attack,Attack_Type,Attack_Severity,Affected_Stage,Num_Affected_Sensors,Timestamp
1.9734772980082242,889.804090128873,1.0,0.0,1.1091393744639328,315.649839590058,269.77488992768525,2.2773223334723833,1.1622991995619705,295.3959735744181,292.42870695772467,212.8233402661507,1.0,0.0,1.0,0.0,1.0269853932488453,2.521541988169215,750.9424930675153,4.546036812385768,1.0,1.0,0.9115519423680687,0.9678994955316838,184.03903394392748,192.54306874704474,149.33756068093274,2.0580301052460257,556.0705719639462,63.50936308515375,51.97177922130301,1.0,0.0,1.0,87.11794351617571,1.7329061305485844,1.075558632115998,0.8611249784700536,30.013207799734854,24.448623216102707,1.0,1.0,101.56823828879676,1.547099716110854,445.3704914283258,0.0,0.0,1.0,3.168475059770499,127.34601000889617,113.1112952366176,0,Normal,None,0,,2025-11-26 09:56:58.194586
2.0150155476572875,911.6570841302367,1.0,0.0,1.0589859378731534,280.1328641170912,247.2811278120389,2.560244920728671,1.1980515418818178,292.72316439937987,277.71338657030594,239.20889723455699,1.0,0.0,1.0,0.0,1.1330246874590952,2.5048228341069265,742.1178943284295,5.655612449413659,1.0,1.0,1.0937208533192977,1.0352979105816709,167.55088535359266,200.47673922525206,155.9647122184068,2.0452499289281003,552.7208079429854,62.476558040967426,56.955129613922665,1.0,0.0,1.0,91.69079124071656,1.6963994372339644,1.0575112612410198,0.8400877131835645,31.29403941752278,26.224558930900145,1.0,1.0,91.97749219571583,1.4856654800961573,435.3926874522206,0.0,0.0,1.0,3.475812146870112,129.62240717366865,128.48951372219236,0,Normal,None,0,,2025-11-26 09:57:01.194586
1.9748836427881773,906.7050725406573,1.0,0.0,0.7179299520177396,321.2238010784901,238.41974548814477,2.607429375944877,1.2014772406574128,286.2843652031588,281.5089312573461,212.52139506630843,1.0,0.0,1.0,0.0,1.1019106058721957,2.524881182844743,758.5365072649261,5.301208467590194,1.0,1.0,0.9896018328625359,0.9762518284082087,171.56262105901465,189.99293640565062,149.88800777902057,2.2315528957016464,517.5718903942302,69.80073732254318,55.530573115198585,1.0,0.0,1.0,85.06399558200262,1.790166726526813,1.0320028383112072,0.8141391116524327,30.269800537490138,24.478810235489615,1.0,1.0,95.32695604617952,1.502569687757713,451.6113450729975,0.0,0.0,1.0,3.3086489800372414,124.84729746580021,117.00101304010786,1,data_injection,low,1,1.0,2025-11-26 09:57:04.194586
1.9366983494621988,895.8883230248423,1.0,0.0,0.8333756595338562,289.5195458739611,253.90187392801062,2.441910951187355,1.2081360283376792,323.99640063435487,267.71601709688025,231.58818855980465,1.0,0.0,1.0,0.0,0.8807456251536467,2.4816311608649637,749.4462957132388,5.105960851961381,1.0,1.0,1.076748174581596,0.9287129862677035,179.31513215466876,192.802878306509,155.63569680963894,2.1155135565652894,533.3393059826948,56.50015533084121,56.49278258532258,1.0,0.0,1.0,89.37513575572514,1.7691038600700697,1.0252147978703798,0.8465096454551739,29.657036602612497,24.961250702206172,1.0,1.0,97.807964059592,1.5210388555883434,456.0014845640291,0.0,0.0,1.0,2.975,136.160589615333,122.8817294739345,1,sensor_flatline,high,6,2.0,2025-11-26 09:57:07.194586
2.0069061731745608,906.3401542301615,1.0,0.0,1.1767508358582586,315.83764971538284,246.5998715648502,2.7032049507951346,1.2267719064982978,311.69616946071307,265.1685954453404,219.63730712070472,1.0,0.0,1.0,0.0,0.9316320701628543,2.517709046393114,768.7275079261765,6.1415529703622305,1.0,1.0,1.054029743880703,0.8504234451606297,169.30316145188561,177.84226225525208,147.3168447721749,2.1560563377490762,561.3125292537536,61.962823796098135,55.63363271850938,1.0,0.0,1.0,90.26340767043482,1.7183106875564234,1.0694545698202949,0.8668089700399856,27.936461889897487,23.82828937406686,1.0,1.0,102.14367783129488,1.4846935061381397,443.53165010803633,0.0,0.0,1.0,3.8292221085137084,136.49370060761584,118.6940681469705,0,Normal,None,0,,2025-11-26 09:57:10.194586
1.9778425117572238,905.9356699869937,1.0,0.0,1.000760366871384,295.07533651167876,247.99864529396834,2.3743317122055974,1.2106991977017523,319.35616265400415,278.54113684997276,218.51318359744238,1.0,0.0,1.0,0.0,1.0897933285084542,2.5090777821849155,792.1663259808344,5.251330332179172,1.0,1.0,0.789284040623879,1.1310061761105314,169.58221881168484,191.4931336158623,159.3660088578478,2.1028740912296104,518.8652120113231,60.07196733039186,53.88412645362215,1.0,0.0,1.0,75.52516852026514,1.74813600702721,1.0158709865871778,0.8587474901236587,29.2841609533275,24.563221990511835,1.0,1.0,96.87861521449744,1.4936363539215511,438.562552150817,1.0,0.0,1.0,3.267658115725403,119.82934035666237,117.35500179584828,1,pump_manipulation,low,6,2.0,2025-11-26 09:57:13.194586
2.2,897.4691250257205,1.0,0.0,0.9523263151989964,400.0,244.10436152765706,5.0,1.2000827027301422,311.7606643772108,285.4050306668957,222.7055592697422,1.0,0.0,1.0,0.0,1.1058978626268539,2.6052414262589747,751.4251478105436,5.331242316956126,1.0,1.0,1.0614755149621558,1.0635871753831152,175.57566442235418,208.59651388801367,152.4002154809546,2.1051595898543782,520.5192491572726,52.59859462184228,53.481749101918425,1.0,0.0,1.0,85.28599203249793,1.8278756051333267,1.0221540015073765,0.854660565805008,32.10376175277622,25.844068689735668,1.0,1.0,96.0110237817956,1.4728868155601758,456.14214308207204,0.0,0.0,1.0,3.423291935930889,115.91754018527479,118.90037918347797,1,sensor_spike,high,1,4.0,2025-11-26 09:57:16.194586
1.9607127295410753,893.1355705282145,1.0,0.0,1.0720368535206704,306.29936192792604,244.11434150701626,2.5937676528324296,1.2561857466919646,282.2901005341024,277.7194769599244,224.33826544513394,1.0,0.0,1.0,0.0,1.1719462917657393,2.525658509160113,741.4181657429407,5.0151321426208675,1.0,1.0,0.9311131617855662,0.9222146925260619,166.6261093084441,191.43422085320196,157.61288829003288,2.096556155628846,532.9756482816814,59.130608829229246,55.91631669578314,1.0,0.0,1.0,80.51591011888917,1.7163558187728158,1.0600154914152622,0.8585992695876529,28.894532936029865,24.916022288965817,1.0,1.0,104.20481463407678,1.519052413153055,430.1235766539992,0.0,0.0,1.0,3.444238706224151,125.80985057833796,115.41086989364442,0,Normal,None,0,,2025-11-26 09:57:19.194586
2.019940652972616,886.459594324632,1.0,0.0,1.1304619898963186,293.62343877049904,258.64100548767357,1.991997622129127,1.2235551491078827,286.52901386369075,279.8065486114416,237.6307012832149,1.0,0.0,1.0,0.0,0.8977149809844535,2.440553110677271,759.965284428732,5.580167738157546,1.0,1.0,0.8952389250807596,1.06856920028266,178.45268300774126,198.4698317603792,154.80589660980738,2.0451712857458153,579.6307909353098,68.77958403517951,53.5177711323162,1.0,0.0,1.0,86.9353743724215,1.7076737245404698,1.0461658073972604,0.8268364959922261,30.88034147576501,35.0,1.0,1.0,90.7450875990019,1.516057749482103,433.2707905970916,0.0,0.0,1.0,3.432616494169081,134.71871507914778,123.7748721219817,1,sensor_spike,medium,5,1.0,2025-11-26 09:57:22.194586
2.0180556713268194,893.1951107481193,1.0,0.0,1.096872607466633,289.41973017952415,248.58876904023063,2.420163809263949,1.2195527017162524,287.98533274659724,271.1146067743158,221.70360416762355,1.0,0.0,1.0,0.0,0.8872410757513043,2.537981294937386,753.914354309982,5.589739309536616,1.0,1.0,0.8822578207110884,0.9326966056151402,170.26072160017276,190.99494740677198,147.51961940111997,1.9744658103715802,553.7342227960621,61.58836693405742,53.470000017582244,1.0,0.0,1.0,83.43245348727734,1.7652280132456728,1.002675113519507,0.8482629968059616,27.749663504301147,26.272475841166184,1.0,1.0,93.50778222204949,1.5477513599687078,444.24639834092574,0.0,0.0,1.0,3.8797665366627525,122.48800312396193,108.20900875804443,0,Normal,None,0,,2025-11-26 09:57:25.194586
1.9225523714842756,913.042886220239,1.0,0.0,0.8524359921109758,291.01204903321855,235.4897711832835,2.409748325161631,1.1532472173429549,330.5309689802101,284.3596980642932,228.06110983497544,1.0,0.0,1.0,0.0,1.2446170193505885,2.3982259706189515,746.4949060300937,5.340433679617032,1.0,1.0,1.067727093022795,1.2512098196415578,165.65792683548398,206.4669190936594,151.6180094413613,2.108863020021234,546.6165498830813,60.88564090519689,52.563718845219405,1.0,0.0,1.0,82.48157926680123,1.8089960361119564,1.0661862395872588,0.853708772527636,40.0,35.0,1.0,1.0,101.0728218518444,1.4901579362318529,448.3898295769983,0.0,0.0,1.0,3.4941720876918865,131.57982350521243,130.4617111400036,1,sensor_spike,medium,5,3.0,2025-11-26 09:57:28.194586
2.009237610005539,920.0179701146028,1.0,0.0,1.1013471037295286,290.7288486712304,243.64128625596967,2.589775859049229,1.2059369767371197,289.3300463307393,279.41913573603904,219.54822385594596,1.0,0.0,1.0,0.0,1.0583874704695058,2.6364822027222035,731.846662554049,5.632915800685383,1.0,1.0,1.0420881484732993,0.9799342545230775,172.3628199539681,196.89388018147375,146.21694196646786,2.0012350548653375,534.4817210527384,57.58545752154392,57.61270814570836,1.0,0.0,1.0,79.49402079277732,1.7290558532082332,1.082175325644208,0.8659153535423353,30.7173042380738,26.32525384623546,1.0,1.0,115.92968377028721,1.4959909366949682,459.15422529882755,0.0,0.0,1.0,3.467745743169392,128.71839401277134,114.16093054054649,0,Normal,None,0,,2025-11-26 09:57:31.194586
1.9825311072829874,908.5308325070832,1.0,0.0,1.0901309970640594,324.0767000808901,256.5567097376852,2.536577519657485,1.178520230920932,328.73170973025117,287.28782549692784,212.26534504101636,1.0,0.0,1.0,0.0,0.9819108210328864,2.5566298801351652,736.1761509698921,6.023583739879109,1.0,1.0,0.9638966306692041,0.934432859627993,177.3479132092443,188.93347101152074,161.4260692173519,2.113588385995832,564.2945127952718,61.617182954319865,55.46545941199919,1.0,0.0,1.0,92.57779401339941,1.7387560307308392,1.0770742770859776,0.8579518773841454,30.381965630995055,24.825452635045675,1.0,1.0,94.22007264558178,1.5152842566688938,433.3840162210446,0.0,0.0,1.0,3.0582993366180253,132.70154876933128,110.46930559805374,0,Normal,None,0,,2025-11-26 09:57:34.194586
2.1188627033022045,914.9114625509077,1.0,0.0,1.2347677668589683,307.8587238020181,258.5411051522251,2.2760958848338735,1.1164145006269581,261.93406138797997,289.5874240016758,223.23565803596242,1.0,0.0,1.0,0.0,1.0201481680768039,2.425347648922269,788.5553514128892,5.873090910079557,1.0,1.0,0.9341294921828304,1.3324911960489088,184.97655249045192,182.01888096896585,140.44891523087674,2.023886765391149,542.5131650268718,59.768207525645714,57.62812455809089,1.0,0.0,1.0,85.09242876150644,1.808972074761868,1.053226504145136,0.8352633105987581,32.088556040894204,25.818488262124088,1.0,1.0,99.3058301020322,1.4658539065269243,493.06790980179926,0.0,0.0,1.0,3.445479702551495,122.50765145965991,112.19861592533306,0,Normal,None,0,,2025-11-26 09:57:37.194586
1.943749748068382,894.6530732193924,0.95,0.0,0.9369854464043107,314.7018774659046,256.5410177751628,2.345803884091156,1.2005769159798314,299.30493893787167,275.7698859787928,230.35919216335907,1.0,0.0,1.0,0.0,1.0010409950342043,2.3740177287742803,732.5875251608999,5.4508129071187845,1.0,1.0,0.9807757569680974,1.0317089491188414,184.98267222780737,208.44154449200346,158.32501524154515,2.1307778134661377,563.4942482971419,64.20303262059484,53.907341569417035,1.0,0.0,1.0,81.27570102749372,1.773227716678013,1.0797111567008064,0.8499909227447865,31.446697434156903,22.274062698453537,1.0,1.0,99.61869387763325,1.4571257045605692,440.63455692272464,0.0,0.0,1.0,3.66168156639905,117.26339737787941,108.64021823191948,1,sensor_flatline,low,1,1.0,2025-11-26 09:57:40.194586
1.9696197408825908,895.4007357192557,1.0,0.0,1.0815951760013203,318.8906183675096,250.90129981824944,2.5652442327972613,1.2454733878001791,306.9681568080885,287.6878352437428,217.5573798666308,1.0,0.0,1.0,0.0,0.8750454254801061,2.432149993028877,747.849319971682,5.586100114927275,1.0,1.0,1.1773365385981118,1.1221550103759588,178.60844119721233,189.75834265253516,153.11837594472405,2.0199426373080036,550.6202888303768,60.91555615655394,49.9322187790117,1.0,0.0,1.0,81.83392333419108,1.7101239855127774,1.0394817560380707,0.8709976247304377,27.932106288577884,24.13549230053344,1.0,1.0,102.21858813148266,1.4465468801498018,436.29280360786066,0.0,0.0,1.0,3.356023830720682,136.84749812452634,118.94742773283005,0,Normal,None,0,,2025-11-26 09:57:43.194586
1.9545255177091356,891.476107061793,1.0,0.0,0.9947833550300753,304.23576189352946,249.49022096760504,2.5076846482953217,1.2058894894444825,320.41446451199124,286.01714769946034,225.21442990923836,1.0,0.0,1.0,0.0,0.8826060322441915,2.506339533176931,782.174067664821,5.884292688674298,1.0,1.0,1.0592050657348413,1.0160936694774294,168.8635451240707,198.4877872723296,155.07771122359253,2.061015519586866,545.3272002351806,55.08683835726213,51.672061607427864,1.0,0.0,1.0,86.65631858151693,1.6744804204505417,1.057884014396105,0.8405780817474043,28.274502979019836,26.124461367900825,1.0,1.0,92.28806737411226,1.5217112475243526,448.6605381920125,0.0,0.0,1.0,3.331080055453086,124.64062533066951,126.50005931965673,0,Normal,None,0,,2025-11-26 09:57:46.194586
1.987920130174788,893.6758345776977,1.0,0.0,0.8844787317422276,295.1017513985146,253.80517247334464,2.886531916966508,1.2150511079131485,278.19209507391605,291.1592143553565,227.91917273420918,1.0,0.0,1.0,0.0,1.12779067832145,2.6161251310255955,775.105268118799,5.598021954396951,1.0,1.0,1.000437077784659,1.1038993074866577,172.4930946963558,198.9995775826207,161.1487423777025,2.14864453679561,540.415042844057,63.271595878218264,51.866744448335,1.0,0.0,1.0,82.39173163120725,1.77513253304796,1.1156519809395347,0.8724733514486399,30.374905284763273,23.010351661663442,1.0,1.0,97.14663450814157,1.507337981408813,456.0096957754952,0.0,0.0,1.0,3.4369684704860397,118.05531899987682,116.1955685411204,0,Normal,None,0,,2025-11-26 09:57:49.194586
1.9670746823846998,876.7383595573111,1.0,0.0,1.0579206250738702,304.8360769240928,255.66287544938456,2.840174872835523,1.2168938267801428,299.9675404985093,299.62360144536905,217.66552634498913,1.0,0.0,1.0,0.0,0.9286766732187778,2.5110508937515186,734.241006518951,5.857582419046754,1.0,1.0,1.0490271639804936,0.8648469675300514,187.1571669638519,199.8276366964281,155.76764251745976,2.099584795493525,521.7946006391088,56.609631006159994,59.72099381384264,1.0,0.0,1.0,77.68070603566188,1.837222529099412,1.002514668204016,0.8788056763140104,30.154223714704884,24.632103600225005,1.0,1.0,96.00633650224069,1.490832433568508,447.64054773010395,0.0,0.0,1.0,3.4539488433988437,131.1434479092231,118.46777143368189,0,Normal,None,0,,2025-11-26 09:57:52.194586
2.0625658175491934,888.4471914605637,1.0,0.0,0.6570983820872096,310.7638853786131,150.0,2.1760408227685644,1.1584069490761006,289.6901231490176,281.00238328899786,215.02130077917752,1.0,0.0,1.0,0.0,0.9820424095845505,2.591091399763671,728.4860392629853,5.8090960814484305,1.0,1.0,1.0414841679104363,1.1282983976117325,182.32311719199146,211.43588812304998,147.7120264863139,2.1214942458131,544.7160560683318,59.017373182863054,60.18953150583391,1.0,0.0,1.0,88.89789000307546,1.7459189552941772,1.0111544741461511,0.8546182849270837,26.631395206286793,25.03802680639067,1.0,1.0,99.27124810931134,1.498412521250436,474.1832001539216,0.0,0.0,1.0,2.90131997933032,120.71775582058746,119.60307889412789,1,sensor_drop,medium,1,1.0,2025-11-26 09:57:55.194586
2.0100555361953014,901.032610293279,1.0,0.0,1.0319244147088964,287.92813851127147,251.9096359656254,2.493698766817659,1.233430439722313,293.02758587318135,286.5310927165661,224.8963373406471,1.0,0.0,1.0,0.0,1.0957185728152479,2.6488271037446767,756.1678690772292,5.32965522495979,1.0,1.0,1.0176732493308345,1.0499990006909723,171.36860199167236,197.78549529526583,152.8625688269047,2.173850562129477,551.1057775079184,61.8751123438952,51.317207448887515,1.0,0.0,1.0,78.6169339276179,1.6994421856112867,1.0567201064876208,0.8340034148728752,28.688273391908968,25.707996844102528,1.0,1.0,105.86621804032067,1.473553993744204,396.4463584863514,0.0,0.0,1.0,3.1577405701557413,117.94033172166746,130.2273113316092,0,Normal,None,0,,2025-11-26 09:57:58.194586
2.0073784636925067,887.6336143415742,1.0,0.0,0.8360936358794138,296.2602641338383,255.0171995429583,2.368573159143421,1.217997930151661,306.8864956155322,290.1019041537088,245.89274743736848,1.0,0.0,1.0,0.0,1.054059389300238,2.4649531010595807,747.0708251268708,5.019484541062538,1.0,1.0,0.9247869766463863,1.1128661553978554,180.4967342035519,180.90913413398567,153.4348889897908,2.0822926224355665,551.9015271236198,54.953746826854726,62.42907762901205,1.0,0.0,1.0,90.08480425596035,1.6870530322251518,1.088160275130803,0.8450502035660151,28.287971724576998,24.817150757396732,1.0,0.0,107.19619281987893,1.4934029848989239,463.13016599003976,0.0,0.0,1.0,3.2019642892494247,117.39386918298528,118.90160076516914,1,pump_manipulation,medium,5,1.0,2025-11-26 09:58:01.194586
1.932317407323483,895.800373419855,1.0,0.0,1.0054568667793706,290.07802431593166,242.50540555047894,2.7417958036640497,1.2138457071262596,301.75020614045,269.50869067776074,233.80333089693514,1.0,0.0,1.0,0.0,1.0125061520600547,2.530879810764388,757.100365627277,5.5903237608323,1.0,1.0,0.933911504570253,1.1051022379286626,177.8530355304619,189.30220603670926,154.2607151168238,2.070759688360997,543.5181670132284,53.9441833908447,55.37467576022296,1.0,0.0,1.0,81.07000756842545,1.7187802772889829,1.042989790417774,0.8599589828412904,28.522578319553325,24.39196190731191,1.0,1.0,89.72481271344762,1.483677208165565,440.28257898111957,0.0,0.0,1.0,3.1733546593552413,134.9501460955755,119.75865418149498,1,sensor_oscillation,medium,3,1.0,2025-11-26 09:58:04.194586
1.9954355700284752,905.6365653737748,1.0,0.0,1.1108688411598822,308.7219309643787,247.99082728434396,2.9699943457479647,1.1706942700307759,299.8432252089584,279.24734535279765,227.54374849217197,1.0,0.0,1.0,0.0,1.018386887582185,2.4915532375617877,727.9525247323805,5.471251538286732,1.0,1.0,0.8461508704391809,1.1322361331220954,165.78827080738145,203.1159634314973,152.48735094241854,2.4,700.0,66.02789297582129,55.89138629610301,1.0,0.0,1.0,87.47336106030714,1.7592767546153996,1.0400810274029961,0.8680016153024561,30.589524206035673,23.613576517942878,1.0,1.0,101.19609006181335,1.4856371952797147,451.7306053031777,0.0,0.0,1.0,3.714952977430696,138.74368432498986,128.75010828536773,1,multi_stage_cascade,high,4,4.0,2025-11-26 09:58:07.194586
2.019364448672471,888.7429379733447,1.0,0.0,1.057033698385203,314.98322369093063,248.99463276823715,2.631745386089143,1.1827905056966739,312.6008836135684,286.6683469681788,226.04969800149198,1.0,0.0,1.0,0.0,0.9057527204176012,2.521148997737908,783.1372068087112,5.538364746987582,1.0,1.0,1.2293413137639655,0.8726411704710763,169.79365145696352,193.772120229783,155.10069816174192,2.1466339892361064,540.5038135058151,60.08446394060261,57.01833118261368,1.0,0.0,1.0,85.71723055551168,1.75309761399226,1.0480901626752614,0.8787439961139228,28.824070771215816,26.864251731676056,1.0,1.0,96.5095276748028,1.5268631296520307,458.577318040251,0.0,0.0,1.0,3.500630262946428,130.40436341924493,122.99837428341124,0,Normal,None,0,,2025-11-26 09:58:10.194586
2.1044116318929627,894.2033945647429,1.0,0.0,0.7245949203014261,299.35616157377615,265.1978204966348,2.4356409233493888,1.230938385940918,315.74013934606825,280.3036683992462,220.44392855710984,1.0,0.0,1.0,0.0,1.0036840176835686,2.48329236870752,725.8107885393233,5.732891895422926,1.0,1.0,1.0570744931942226,0.9926309639429438,167.23243600069608,202.04114897971473,147.5667221915294,2.0455072548722435,588.362753529557,60.69271119859844,50.35492865038967,1.0,0.0,1.0,78.63277628568467,1.7312554256039971,1.006752587247103,0.805664186168162,26.73649790095361,23.5760855258629,1.0,1.0,107.1247857860863,1.4255925693226426,451.62259393659735,0.0,0.0,1.0,3.658693037492452,111.79395846627887,112.7847339005141,1,valve_manipulation,high,5,2.0,2025-11-26 09:58:13.194586
1.9530057947001436,901.3400709247453,1.0,0.0,1.0666814360037726,290.5006588879593,243.50768441875465,2.221845833938739,1.1669516592972022,327.6849344536171,296.38841559701166,237.57467744450472,1.0,0.0,1.0,0.0,0.958629948079988,2.5436604272689536,745.7473179061543,5.573516110420712,1.0,1.0,0.990090937015671,0.960874606440594,172.24099599002102,216.65332726139135,154.89949149537702,2.092154608310851,547.5316651411204,63.46695515815568,54.90493783846866,1.0,0.0,1.0,76.3179854826222,1.7360594120535,1.0927937846752058,0.8623724758665349,28.07285026791373,24.073256544831388,1.0,1.0,111.40209646969666,1.4839450884897911,438.7473492535896,0.0,0.0,1.0,3.517292606524661,138.69779234536793,115.20193817004326,0,Normal,None,0,,2025-11-26 09:58:16.194586
1.8907985618312253,920.8986927682399,1.0,0.0,0.8791850018926382,300.783300027257,227.69768046181392,2.592211942771115,1.177877246034192,287.9981122755519,275.7514404647948,227.57074562074578,1.0,0.0,1.0,0.0,0.9434661439753351,2.431734246222682,789.8275244633159,5.400996774640378,1.0,1.0,1.0462584241961908,1.0517627884796246,177.26737915732164,211.60345117265456,153.15268385732733,2.1229430556190274,557.8584763734511,62.697162476400464,63.55537411448593,1.0,0.0,1.0,76.1568487620784,1.7220494176231183,1.073860401652393,0.8576091629510277,29.266017270106662,26.026335883606343,1.0,1.0,98.18108503851906,1.527976817396727,451.0303951282782,0.0,0.0,1.0,3.3544178346422773,140.87245108367927,116.54938079352831,0,Normal,None,0,,2025-11-26 09:58:19.194586
2.006925850122008,879.419670797471,1.0,0.0,0.8816327606595364,311.41852347273846,259.3377572659323,2.504986708314917,1.08,299.6086543043233,281.8127205756572,223.9641790722601,0.9,0.0,1.0,0.0,1.1173293374858795,2.574988582729123,779.04244913515,5.638952590399121,1.0,1.0,0.9852215673239035,0.9590333290620886,169.79639174611475,206.6518675551271,159.81581681188518,2.0939080289104472,542.5824034377611,65.2449013654624,60.14832087150316,1.0,0.0,1.0,90.9328255915202,1.7042852094437162,1.0381694478902144,0.8595452376558557,31.433670435634976,24.970472472566275,1.0,1.0,100.53418026917154,1.5276872053749748,436.8119170252165,0.0,0.0,1.0,3.414325245362598,138.43383947004963,121.69081925276578,1,sensor_flatline,medium,2,3.0,2025-11-26 09:58:22.194586
2.0341338248838587,923.7811541028894,1.0,0.0,0.8780319402071821,313.5347792001729,220.6015781520217,2.851088788333814,1.2101041450344803,297.5577360475075,282.23212830809877,230.23783088345644,1.0,0.0,1.0,0.0,1.0726216462794438,2.4540147909315078,739.9084147633577,5.47753060929247,1.0,1.0,0.9850465624785304,0.9302750694512153,180.74439177341046,194.64862123818304,159.87406003844433,2.064630221559577,558.2335460475323,58.46933817380029,56.31948534291317,1.0,0.0,1.0,84.66553152376173,1.7491249331702137,1.017359908883882,0.8272282878582,32.227961018482226,25.283571532552926,1.0,1.0,103.0071798192165,1.5212814280732923,429.7030502721602,0.0,0.0,1.0,3.657706192369222,143.6622833826346,121.06348835892565,0,Normal,None,0,,2025-11-26 09:58:25.194586
1.9371012260562446,894.5467768670972,1.0,0.0,1.0872614005857035,293.79292923045705,239.19280374961792,2.2324621247148917,1.1560008399007564,291.4690968792655,268.2857997934336,218.87379309566407,1.0,0.0,1.0,0.0,0.9250600464165769,2.5099605943850944,600.0,5.284050456630735,0.7,1.0,0.9550018146097694,0.9113176351311733,174.54321592109358,202.31840840438974,154.9173465150082,2.0953507414417656,547.8057818287645,53.01855090691083,51.98783080935999,1.0,0.0,1.0,82.66001832431338,1.7473149004645503,0.9938326951109447,0.855577198463814,31.282079017185442,24.598065895302163,1.0,1.0,93.1295546188547,1.5365803013446175,441.9161354089363,0.0,0.0,1.0,3.3890753646705662,124.36838778790977,116.74054368074289,1,sensor_drop,low,3,2.0,2025-11-26 09:58:28.194586
2.013365800360304,890.9306041580003,1.0,0.0,0.9863432054061045,310.03397913450283,239.7820062495525,2.2837513206584474,1.1612949259334908,307.32612108429606,294.04590482435265,212.45602608849896,1.0,0.0,1.0,0.0,1.011430987556502,2.439042975364121,756.3733739417607,5.289277492565701,1.0,1.0,1.0516018978575925,0.8174028087358186,179.51380023764233,201.85883281390733,167.14101829329866,2.130659648754444,586.0681137840777,60.660865262269084,45.969606914092566,1.0,0.0,1.0,77.33583257552523,1.7462676795306304,1.0687437680192484,0.8364151883525539,32.548752187617474,26.259950561986788,1.0,1.0,105.63317660103993,1.5192269642239615,447.3594189124635,0.0,0.0,1.0,3.5501412227549527,122.83934487501028,116.37069200536455,0,Normal,None,0,,2025-11-26 09:58:31.194586
2.0479846738170964,895.2410321439611,1.0,0.0,0.9131619996769973,293.48222394554995,246.78709952225103,2.6200852089267395,1.1978045385938119,309.53258333936316,294.697399925618,235.93089370081233,1.0,0.0,1.0,0.0,1.0094968145090841,2.3727369084072567,735.815676274464,5.622347047151594,1.0,1.0,1.1963685440394354,0.9069627245286911,173.4121204489069,205.0626540160773,157.08874856358796,2.122599405494264,541.3576875388893,61.38093712646729,56.784167519350746,1.0,0.0,1.0,80.25792217119015,1.7462774345416814,0.9974275230871731,0.8367221820773207,31.096697292324517,25.408428833871305,1.0,1.0,105.02049301454339,1.487550304567319,431.88059464932724,0.0,0.0,1.0,3.474580145355527,137.52963683447058,117.0237582028263,0,Normal,None,0,,2025-11-26 09:58:34.194586
1.9932979739678338,897.9542582010674,1.0,0.0,1.1212142059248915,301.7356089173162,264.62888569529497,2.5228640585803017,1.19353574099179,308.8777186404817,272.0979424515107,219.93001396344945,1.0,0.0,1.0,0.0,0.9514715336928872,2.4823230342707636,729.9084195843504,5.366597114646652,1.0,1.0,0.8702669134070802,1.0378317319688304,187.02056684376817,186.3826521403527,158.22208829543004,2.1911546828501423,539.5538901136224,63.58326038316907,51.20024806566743,0.9766529504220867,0.0,1.0,75.34789594674331,1.7336015702423622,1.0798950747951246,0.8715570035390685,32.09505071225073,25.464878527318728,1.0,1.0,96.0609742680747,1.5095772946755588,438.0878460152071,0.0,0.0,1.0,3.346817680749812,116.35671176714044,121.90648705005356,1,data_injection,low,4,2.0,2025-11-26 09:58:37.194586
2.049296915918887,886.4890939810745,1.0,0.0,0.8796963885673855,289.9710360882129,255.10197126603964,2.6724341538437604,1.1666711084085573,282.6627019210273,274.38765233088816,217.61701212006813,1.0,0.0,1.0,0.0,0.879485225353102,2.6173526385571826,734.4705548709594,5.286695526595219,1.0,1.0,1.0869681884819478,0.9826064315706747,182.10670543138457,194.79141277233123,146.35344573180603,2.099072136869934,532.8094080967136,64.74702547852594,55.4956626412992,1.0,0.0,1.0,84.92351373137491,1.7854084820453064,1.066709081409126,0.8459431195051109,29.50371407965086,25.548855299876735,1.0,1.0,108.89757012357717,1.5190584577086945,462.1294279995136,0.0,0.0,1.0,3.6399228306955553,121.46503584107388,120.46210885990094,0,Normal,None,0,,2025-11-26 09:58:40.194586
